"LAKE_ID","SAMPLE_DATE","year","month","decade","combined","Result.Value"
"1402WOL0037",2015-06-28,2015,6,2010,"CHLOROPHYLL A_OW_T",4.7
"1402WOL0037",1989-09-17,1989,9,1980,"CHLOROPHYLL A_OW_T",94.9
"1402WOL0037",1997-08-03,1997,8,1990,"CHLOROPHYLL A_OW_T",8.55
"1402WOL0037",2015-09-07,2015,9,2010,"CHLOROPHYLL A_OW_T",7.8
"1402WOL0037",2016-07-17,2016,7,2010,"CHLOROPHYLL A_OW_T",3.9
"1402WOL0037",2001-06-09,2001,6,2000,"CHLOROPHYLL A_OW_T",2.33
"1402WOL0037",1988-08-07,1988,8,1980,"CHLOROPHYLL A_OW_T",7.1
"1402WOL0037",1990-09-23,1990,9,1990,"CHLOROPHYLL A_OW_T",12.2
"1402WOL0037",2015-08-09,2015,8,2010,"CHLOROPHYLL A_OW_T",6.9
"1402WOL0037",2013-06-23,2013,6,2010,"CHLOROPHYLL A_OW_T",3.5
"1402WOL0037",1991-07-07,1991,7,1990,"CHLOROPHYLL A_OW_T",26.8
"1402WOL0037",2017-08-06,2017,8,2010,"CHLOROPHYLL A_OW_T",5.1
"1402WOL0037",2014-08-31,2014,8,2010,"CHLOROPHYLL A_OW_T",5.3
"1402WOL0037",2001-07-08,2001,7,2000,"CHLOROPHYLL A_OW_T",6
"1402WOL0037",2001-09-02,2001,9,2000,"CHLOROPHYLL A_OW_T",1.02
"1402WOL0037",1987-08-09,1987,8,1980,"CHLOROPHYLL A_OW_T",31.8
"1402WOL0037",2001-08-19,2001,8,2000,"CHLOROPHYLL A_OW_T",4.158
"1402WOL0037",1990-07-29,1990,7,1990,"CHLOROPHYLL A_OW_T",2.55
"1402WOL0037",2013-09-01,2013,9,2010,"CHLOROPHYLL A_OW_T",9.1
"1402WOL0037",1988-08-21,1988,8,1980,"CHLOROPHYLL A_OW_T",11.3
"1402WOL0037",1997-07-06,1997,7,1990,"CHLOROPHYLL A_OW_T",0.87
"1402WOL0037",1998-07-05,1998,7,1990,"CHLOROPHYLL A_OW_T",5.83
"1402WOL0037",1997-09-14,1997,9,1990,"CHLOROPHYLL A_OW_T",9.36
"1402WOL0037",2014-06-22,2014,6,2010,"CHLOROPHYLL A_OW_T",1.9
"1402WOL0037",1992-08-09,1992,8,1990,"CHLOROPHYLL A_OW_T",31.5
"1402WOL0037",1989-06-25,1989,6,1980,"CHLOROPHYLL A_OW_T",6.79
"1402WOL0037",2016-06-05,2016,6,2010,"CHLOROPHYLL A_OW_T",1.9
"1402WOL0037",1999-09-12,1999,9,1990,"CHLOROPHYLL A_OW_T",2.58
"1402WOL0037",1998-08-16,1998,8,1990,"CHLOROPHYLL A_OW_T",7.01
"1402WOL0037",2014-08-03,2014,8,2010,"CHLOROPHYLL A_OW_T",4.6
"1402WOL0037",1999-09-26,1999,9,1990,"CHLOROPHYLL A_OW_T",6.1
"1402WOL0037",1998-08-02,1998,8,1990,"CHLOROPHYLL A_OW_T",4.2
"1402WOL0037",1998-06-21,1998,6,1990,"CHLOROPHYLL A_OW_T",3.87
"1402WOL0037",2014-09-14,2014,9,2010,"CHLOROPHYLL A_OW_T",6
"1402WOL0037",1987-07-19,1987,7,1980,"CHLOROPHYLL A_OW_T",36.3
"1402WOL0037",1989-08-20,1989,8,1980,"CHLOROPHYLL A_OW_T",7.25
"1402WOL0037",2015-07-12,2015,7,2010,"CHLOROPHYLL A_OW_T",5.1
"1402WOL0037",1988-06-17,1988,6,1980,"CHLOROPHYLL A_OW_T",18.5
"1402WOL0037",1987-07-12,1987,7,1980,"CHLOROPHYLL A_OW_T",28.1
"1402WOL0037",2017-08-20,2017,8,2010,"CHLOROPHYLL A_OW_T",4.9
"1402WOL0037",2015-07-26,2015,7,2010,"CHLOROPHYLL A_OW_T",14.4
"1402WOL0037",1991-08-18,1991,8,1990,"CHLOROPHYLL A_OW_T",50.9
"1402WOL0037",1991-09-29,1991,9,1990,"CHLOROPHYLL A_OW_T",14.5
"1402WOL0037",2013-06-09,2013,6,2010,"CHLOROPHYLL A_OW_T",4.7
"1402WOL0037",2013-07-07,2013,7,2010,"CHLOROPHYLL A_OW_T",3.9
"1402WOL0037",1990-09-09,1990,9,1990,"CHLOROPHYLL A_OW_T",14.4
"1402WOL0037",1988-09-05,1988,9,1980,"CHLOROPHYLL A_OW_T",11.3
"1402WOL0037",2000-07-04,2000,7,2000,"CHLOROPHYLL A_OW_T",9.95
"1402WOL0037",1989-08-06,1989,8,1980,"CHLOROPHYLL A_OW_T",10.1
"1402WOL0037",1999-07-18,1999,7,1990,"CHLOROPHYLL A_OW_T",4.08
"1402WOL0037",1987-07-26,1987,7,1980,"CHLOROPHYLL A_OW_T",62.2
"1402WOL0037",1991-06-23,1991,6,1990,"CHLOROPHYLL A_OW_T",11.8
"1402WOL0037",2014-07-20,2014,7,2010,"CHLOROPHYLL A_OW_T",3.9
"1402WOL0037",1999-08-01,1999,8,1990,"CHLOROPHYLL A_OW_T",6.7
"1402WOL0037",2016-08-14,2016,8,2010,"CHLOROPHYLL A_OW_T",12.5
"1402WOL0037",1999-08-15,1999,8,1990,"CHLOROPHYLL A_OW_T",6.9
"1402WOL0037",1998-07-18,1998,7,1990,"CHLOROPHYLL A_OW_T",3.36
"1402WOL0037",2000-07-30,2000,7,2000,"CHLOROPHYLL A_OW_T",5.8
"1402WOL0037",2014-06-08,2014,6,2010,"CHLOROPHYLL A_OW_T",1.5
"1402WOL0037",1990-07-15,1990,7,1990,"CHLOROPHYLL A_OW_T",11.7
"1402WOL0037",2000-08-27,2000,8,2000,"CHLOROPHYLL A_OW_T",8.2
"1402WOL0037",1989-10-01,1989,10,1980,"CHLOROPHYLL A_OW_T",20.1
"1402WOL0037",1988-09-18,1988,9,1980,"CHLOROPHYLL A_OW_T",8.5
"1402WOL0037",1989-07-23,1989,7,1980,"CHLOROPHYLL A_OW_T",7.03
"1402WOL0037",2017-05-28,2017,5,2010,"CHLOROPHYLL A_OW_T",5.1
"1402WOL0037",2013-08-04,2013,8,2010,"CHLOROPHYLL A_OW_T",6.7
"1402WOL0037",2000-08-13,2000,8,2000,"CHLOROPHYLL A_OW_T",4
"1402WOL0037",2017-07-09,2017,7,2010,"CHLOROPHYLL A_OW_T",5.6
"1402WOL0037",1989-07-09,1989,7,1980,"CHLOROPHYLL A_OW_T",5.22
"1402WOL0037",1997-08-17,1997,8,1990,"CHLOROPHYLL A_OW_T",10.4
"1402WOL0037",2015-06-14,2015,6,2010,"CHLOROPHYLL A_OW_T",3.1
"1402WOL0037",1990-10-07,1990,10,1990,"CHLOROPHYLL A_OW_T",13.3
"1402WOL0037",2015-08-23,2015,8,2010,"CHLOROPHYLL A_OW_T",4.7
"1402WOL0037",2014-08-17,2014,8,2010,"CHLOROPHYLL A_OW_T",8.1
"1402WOL0037",1987-07-19,1987,7,1980,"PHOSPHORUS_OW_T",0.006
"1402WOL0037",1987-08-09,1987,8,1980,"PHOSPHORUS_OW_T",0.017
"1402WOL0037",1992-07-12,1992,7,1990,"PHOSPHORUS_OW_T",0.013
"1402WOL0037",2014-09-14,2014,9,2010,"PHOSPHORUS_OW_T",0.0107
"1402WOL0037",1987-08-30,1987,8,1980,"PHOSPHORUS_OW_T",0.017
"1402WOL0037",1992-06-14,1992,6,1990,"PHOSPHORUS_OW_T",0.019
"1402WOL0037",2017-06-25,2017,6,2010,"PHOSPHORUS_OW_T",0.0204
"1402WOL0037",1987-09-13,1987,9,1980,"PHOSPHORUS_OW_T",0.019
"1402WOL0037",1989-09-17,1989,9,1980,"PHOSPHORUS_OW_T",0.02
"1402WOL0037",2017-05-28,2017,5,2010,"PHOSPHORUS_OW_T",0.0136
"1402WOL0037",2014-07-20,2014,7,2010,"PHOSPHORUS_OW_T",0.0094
"1402WOL0037",2015-05-31,2015,5,2010,"PHOSPHORUS_OW_T",0.0205
"1402WOL0037",2015-07-26,2015,7,2010,"PHOSPHORUS_OW_T",0.2222
"1402WOL0037",1991-09-29,1991,9,1990,"PHOSPHORUS_OW_T",0.018
"1402WOL0037",2000-07-16,2000,7,2000,"PHOSPHORUS_OW_T",0.02
"1402WOL0037",2001-08-19,2001,8,2000,"PHOSPHORUS_OW_T",0.01342
"1402WOL0037",1987-09-07,1987,9,1980,"PHOSPHORUS_OW_T",0.016
"1402WOL0037",1997-09-28,1997,9,1990,"PHOSPHORUS_OW_T",0.015
"1402WOL0037",1999-08-15,1999,8,1990,"PHOSPHORUS_OW_T",0.01
"1402WOL0037",1990-07-01,1990,7,1990,"PHOSPHORUS_OW_T",0.018
"1402WOL0037",2001-06-09,2001,6,2000,"PHOSPHORUS_OW_T",0.02055
"1402WOL0037",2014-07-06,2014,7,2010,"PHOSPHORUS_OW_T",0.0114
"1402WOL0037",1988-09-05,1988,9,1980,"PHOSPHORUS_OW_T",0.017
"1402WOL0037",1997-06-21,1997,6,1990,"PHOSPHORUS_OW_T",0.008
"1402WOL0037",2016-06-05,2016,6,2010,"PHOSPHORUS_OW_T",0.0135
"1402WOL0037",1988-08-07,1988,8,1980,"PHOSPHORUS_OW_T",0.013
"1402WOL0037",2013-09-15,2013,9,2010,"PHOSPHORUS_OW_T",0.014
"1402WOL0037",1987-08-08,1987,8,1980,"PHOSPHORUS_OW_T",0.018
"1402WOL0037",2001-07-22,2001,7,2000,"PHOSPHORUS_OW_T",0.01144
"1402WOL0037",1997-08-31,1997,8,1990,"PHOSPHORUS_OW_T",0.016
"1402WOL0037",2016-09-11,2016,9,2010,"PHOSPHORUS_OW_T",0.0171
"1402WOL0037",1997-07-20,1997,7,1990,"PHOSPHORUS_OW_T",0.015
"1402WOL0037",1999-10-10,1999,10,1990,"PHOSPHORUS_OW_T",0.01
"1402WOL0037",2016-07-17,2016,7,2010,"PHOSPHORUS_OW_T",0.0126
"1402WOL0037",1999-09-12,1999,9,1990,"PHOSPHORUS_OW_T",0.01
"1402WOL0037",1987-08-23,1987,8,1980,"PHOSPHORUS_OW_T",0.024
"1402WOL0037",2000-07-30,2000,7,2000,"PHOSPHORUS_OW_T",0.015
"1402WOL0037",2000-05-21,2000,5,2000,"PHOSPHORUS_OW_T",0.009
"1402WOL0037",1987-09-20,1987,9,1980,"PHOSPHORUS_OW_T",0.016
"1402WOL0037",2016-07-31,2016,7,2010,"PHOSPHORUS_OW_T",0.0215
"1402WOL0037",2014-08-03,2014,8,2010,"PHOSPHORUS_OW_T",0.0092
"1402WOL0037",2015-07-12,2015,7,2010,"PHOSPHORUS_OW_T",0.0269
"1402WOL0037",1987-06-28,1987,6,1980,"PHOSPHORUS_OW_T",0.016
"1402WOL0037",1991-07-07,1991,7,1990,"PHOSPHORUS_OW_T",0.04
"1402WOL0037",1988-06-17,1988,6,1980,"PHOSPHORUS_OW_T",0.021
"1402WOL0037",1988-08-21,1988,8,1980,"PHOSPHORUS_OW_T",0.014
"1402WOL0037",2013-06-23,2013,6,2010,"PHOSPHORUS_OW_T",0.0154
"1402WOL0037",2017-08-20,2017,8,2010,"PHOSPHORUS_OW_T",0.0172
"1402WOL0037",1998-06-07,1998,6,1990,"PHOSPHORUS_OW_T",0.01
"1402WOL0037",2017-09-02,2017,9,2010,"PHOSPHORUS_OW_T",0.0186
"1402WOL0037",1989-08-20,1989,8,1980,"PHOSPHORUS_OW_T",0.022
"1402WOL0037",2001-08-05,2001,8,2000,"PHOSPHORUS_OW_T",0.01326
"1402WOL0037",1988-07-24,1988,7,1980,"PHOSPHORUS_OW_T",0.016
"1402WOL0037",2000-07-04,2000,7,2000,"PHOSPHORUS_OW_T",0.013
"1402WOL0037",1998-09-13,1998,9,1990,"PHOSPHORUS_OW_T",0.013
"1402WOL0037",1988-06-26,1988,6,1980,"PHOSPHORUS_OW_T",0.014
"1402WOL0037",1990-08-26,1990,8,1990,"PHOSPHORUS_OW_T",0.016
"1402WOL0037",2013-07-21,2013,7,2010,"PHOSPHORUS_OW_T",0.0204
"1402WOL0037",1987-08-16,1987,8,1980,"PHOSPHORUS_OW_T",0.016
"1402WOL0037",1990-08-12,1990,8,1990,"PHOSPHORUS_OW_T",0.016
"1402WOL0037",1989-08-06,1989,8,1980,"PHOSPHORUS_OW_T",0.014
"1402WOL0037",1999-08-29,1999,8,1990,"PHOSPHORUS_OW_T",0.011
"1402WOL0037",1999-09-26,1999,9,1990,"PHOSPHORUS_OW_T",0.011
"1402WOL0037",1990-07-15,1990,7,1990,"PHOSPHORUS_OW_T",0.018
"1402WOL0037",1988-07-10,1988,7,1980,"PHOSPHORUS_OW_T",0.014
"1402WOL0037",1997-08-03,1997,8,1990,"PHOSPHORUS_OW_T",0.012
"1402WOL0037",2001-06-24,2001,6,2000,"PHOSPHORUS_OW_T",0.01132
"1402WOL0037",2014-08-31,2014,8,2010,"PHOSPHORUS_OW_T",0.0106
"1402WOL0037",1987-08-02,1987,8,1980,"PHOSPHORUS_OW_T",0.017
"1402WOL0037",1987-07-26,1987,7,1980,"PHOSPHORUS_OW_T",0.018
"1402WOL0037",1999-07-18,1999,7,1990,"PHOSPHORUS_OW_T",0.013
"1402WOL0037",1991-08-18,1991,8,1990,"PHOSPHORUS_OW_T",0.023
"1402WOL0037",2015-08-23,2015,8,2010,"PHOSPHORUS_OW_T",0.0484
"1402WOL0037",2016-08-14,2016,8,2010,"PHOSPHORUS_OW_T",0.0238
"1402WOL0037",2013-08-04,2013,8,2010,"PHOSPHORUS_OW_T",0.0182
"1402WOL0037",1991-08-04,1991,8,1990,"PHOSPHORUS_OW_T",0.024
"1402WOL0037",1988-09-18,1988,9,1980,"PHOSPHORUS_OW_T",0.021
"1402WOL0037",1990-09-09,1990,9,1990,"PHOSPHORUS_OW_T",0.019
"1402WOL0037",2016-08-28,2016,8,2010,"PHOSPHORUS_OW_T",0.0176
"1402WOL0037",1997-09-14,1997,9,1990,"PHOSPHORUS_OW_T",0.012
"1402WOL0037",2019-09-18,2019,9,2010,"PHOSPHORUS_OW_T",0.0102
"1402WOL0037",1992-08-09,1992,8,1990,"PHOSPHORUS_OW_T",0.026
"1402WOL0037",1989-10-01,1989,10,1980,"PHOSPHORUS_OW_T",0.018
"1402WOL0037",2017-07-09,2017,7,2010,"PHOSPHORUS_OW_T",0.0211
"1402WOL0037",2017-08-06,2017,8,2010,"PHOSPHORUS_OW_T",0.0165
"1402WOL0037",2014-08-17,2014,8,2010,"PHOSPHORUS_OW_T",0.0129
"1402WOL0037",1997-07-06,1997,7,1990,"PHOSPHORUS_OW_T",0.011
"1402WOL0037",1999-07-04,1999,7,1990,"PHOSPHORUS_OW_T",0.01
"1402WOL0037",1990-10-07,1990,10,1990,"PHOSPHORUS_OW_T",0.017
"1402WOL0037",2001-07-08,2001,7,2000,"PHOSPHORUS_OW_T",0.01249
"1402WOL0037",1991-07-21,1991,7,1990,"PHOSPHORUS_OW_T",0.033
"1402WOL0037",1992-09-13,1992,9,1990,"PHOSPHORUS_OW_T",0.024
"1402WOL0037",1991-09-15,1991,9,1990,"PHOSPHORUS_OW_T",0.006
"1402WOL0037",2013-08-18,2013,8,2010,"PHOSPHORUS_OW_T",0.0469
"1402WOL0037",1991-09-01,1991,9,1990,"PHOSPHORUS_OW_T",0.024
"1402WOL0037",1991-06-23,1991,6,1990,"PHOSPHORUS_OW_T",0.024
"1402WOL0037",1987-06-21,1987,6,1980,"PHOSPHORUS_OW_T",0.015
"1402WOL0037",1989-07-23,1989,7,1980,"PHOSPHORUS_OW_T",0.019
"1402WOL0037",1990-07-29,1990,7,1990,"PHOSPHORUS_OW_T",0.012
"1402WOL0037",2000-06-18,2000,6,2000,"PHOSPHORUS_OW_T",0.013
"1402WOL0037",2013-07-07,2013,7,2010,"PHOSPHORUS_OW_T",0.0187
"1402WOL0037",1997-08-17,1997,8,1990,"PHOSPHORUS_OW_T",0.011
"1402WOL0037",2015-09-07,2015,9,2010,"PHOSPHORUS_OW_T",0.036
"1402WOL0037",1987-07-05,1987,7,1980,"PHOSPHORUS_OW_T",0.015
"1402WOL0037",2015-08-09,2015,8,2010,"PHOSPHORUS_OW_T",0.0429
"1402WOL0037",2000-08-13,2000,8,2000,"PHOSPHORUS_OW_T",0.014
"1402WOL0037",2016-07-03,2016,7,2010,"PHOSPHORUS_OW_T",0.0084
"1402WOL0037",2013-09-01,2013,9,2010,"PHOSPHORUS_OW_T",0.0281
"1402WOL0037",2000-08-27,2000,8,2000,"PHOSPHORUS_OW_T",0.015
"1402WOL0037",2016-06-19,2016,6,2010,"PHOSPHORUS_OW_T",0.0099
"1402WOL0037",1989-06-25,1989,6,1980,"PHOSPHORUS_OW_T",0.016
"1402WOL0037",1989-07-09,1989,7,1980,"PHOSPHORUS_OW_T",0.019
"1402WOL0037",2014-06-08,2014,6,2010,"PHOSPHORUS_OW_T",0.0111
"1402WOL0037",2014-06-22,2014,6,2010,"PHOSPHORUS_OW_T",0.0107
"1402WOL0037",2015-06-14,2015,6,2010,"PHOSPHORUS_OW_T",0.0774
"1402WOL0037",2017-06-10,2017,6,2010,"PHOSPHORUS_OW_T",0.0153
"1402WOL0037",1990-09-23,1990,9,1990,"PHOSPHORUS_OW_T",0.015
"1402WOL0037",2013-06-09,2013,6,2010,"PHOSPHORUS_OW_T",0.027
"1402WOL0037",1987-06-14,1987,6,1980,"PHOSPHORUS_OW_T",0.018
"1402WOL0037",2015-06-28,2015,6,2010,"PHOSPHORUS_OW_T",0.0205
"1402WOL0037",2001-09-02,2001,9,2000,"PHOSPHORUS_OW_T",0.01242
"1402WOL0037",2017-07-23,2017,7,2010,"PHOSPHORUS_OW_T",0.0252
"1402WOL0037",1989-09-03,1989,9,1980,"PHOSPHORUS_OW_T",0.028
"1402WOL0037",1999-08-01,1999,8,1990,"PHOSPHORUS_OW_T",0.01
"1402WOL0037",1987-09-27,1987,9,1980,"PHOSPHORUS_OW_T",0.02
"1402WOL0037",1987-07-12,1987,7,1980,"PHOSPHORUS_OW_T",0.018
"1404OQU0383",1988-07-21,1988,7,1980,"CHLOROPHYLL A_OW_T",2.74
"1404OQU0383",1991-08-13,1991,8,1990,"CHLOROPHYLL A_OW_T",6.88
"1404OQU0383",2007-07-08,2007,7,2000,"CHLOROPHYLL A_OW_T",1.06
"1404OQU0383",2012-08-27,2012,8,2010,"CHLOROPHYLL A_OW_T",1
"1404OQU0383",2008-10-11,2008,10,2000,"CHLOROPHYLL A_OW_T",0.62
"1404OQU0383",2019-09-22,2019,9,2010,"CHLOROPHYLL A_OW_T",1.7744
"1404OQU0383",2005-10-22,2005,10,2000,"CHLOROPHYLL A_OW_T",1.2
"1404OQU0383",2004-06-13,2004,6,2000,"CHLOROPHYLL A_OW_T",3.2
"1404OQU0383",2004-08-10,2004,8,2000,"CHLOROPHYLL A_OW_T",1.8
"1404OQU0383",2013-10-13,2013,10,2010,"CHLOROPHYLL A_OW_T",0.7
"1404OQU0383",1991-07-01,1991,7,1990,"CHLOROPHYLL A_OW_T",1.26
"1404OQU0383",2015-09-06,2015,9,2010,"CHLOROPHYLL A_OW_T",0.9
"1404OQU0383",2003-09-28,2003,9,2000,"CHLOROPHYLL A_OW_T",0.5
"1404OQU0383",2007-08-19,2007,8,2000,"CHLOROPHYLL A_OW_T",1.23
"1404OQU0383",2009-10-17,2009,10,2000,"CHLOROPHYLL A_OW_T",1
"1404OQU0383",1992-06-25,1992,6,1990,"CHLOROPHYLL A_OW_T",1.98
"1404OQU0383",2013-07-14,2013,7,2010,"CHLOROPHYLL A_OW_T",0.6
"1404OQU0383",2004-07-11,2004,7,2000,"CHLOROPHYLL A_OW_T",1.4
"1404OQU0383",2002-07-07,2002,7,2000,"CHLOROPHYLL A_OW_T",1
"1404OQU0383",2010-10-10,2010,10,2010,"CHLOROPHYLL A_OW_T",1.8
"1404OQU0383",1987-08-03,1987,8,1980,"CHLOROPHYLL A_OW_T",19.2
"1404OQU0383",1989-09-04,1989,9,1980,"CHLOROPHYLL A_OW_T",4.11
"1404OQU0383",2013-09-01,2013,9,2010,"CHLOROPHYLL A_OW_T",1
"1404OQU0383",2007-08-05,2007,8,2000,"CHLOROPHYLL A_OW_T",0.68
"1404OQU0383",2016-07-10,2016,7,2010,"CHLOROPHYLL A_OW_T",0.8
"1404OQU0383",2011-08-21,2011,8,2010,"CHLOROPHYLL A_OW_T",0.8
"1404OQU0383",1992-10-04,1992,10,1990,"CHLOROPHYLL A_OW_T",6.97
"1404OQU0383",2012-08-12,2012,8,2010,"CHLOROPHYLL A_OW_T",0.9
"1404OQU0383",2011-07-24,2011,7,2010,"CHLOROPHYLL A_OW_T",0.5
"1404OQU0383",2014-08-17,2014,8,2010,"CHLOROPHYLL A_OW_T",0.6
"1404OQU0383",2014-06-22,2014,6,2010,"CHLOROPHYLL A_OW_T",1.2
"1404OQU0383",2011-08-07,2011,8,2010,"CHLOROPHYLL A_OW_T",1
"1404OQU0383",2005-08-09,2005,8,2000,"CHLOROPHYLL A_OW_T",0.8
"1404OQU0383",2004-08-22,2004,8,2000,"CHLOROPHYLL A_OW_T",1
"1404OQU0383",2012-10-20,2012,10,2010,"CHLOROPHYLL A_OW_T",1.1
"1404OQU0383",1988-07-01,1988,7,1980,"CHLOROPHYLL A_OW_T",3.25
"1404OQU0383",2005-07-09,2005,7,2000,"CHLOROPHYLL A_OW_T",0.7
"1404OQU0383",1987-07-19,1987,7,1980,"CHLOROPHYLL A_OW_T",2.7
"1404OQU0383",1987-09-07,1987,9,1980,"CHLOROPHYLL A_OW_T",9.9
"1404OQU0383",2009-10-04,2009,10,2000,"CHLOROPHYLL A_OW_T",0.787
"1404OQU0383",1987-08-17,1987,8,1980,"CHLOROPHYLL A_OW_T",1.7
"1404OQU0383",2018-06-02,2018,6,2010,"CHLOROPHYLL A_OW_T",0.4
"1404OQU0383",2011-07-10,2011,7,2010,"CHLOROPHYLL A_OW_T",0.8
"1404OQU0383",2008-08-16,2008,8,2000,"CHLOROPHYLL A_OW_T",0.95
"1404OQU0383",2015-08-09,2015,8,2010,"CHLOROPHYLL A_OW_T",0.8
"1404OQU0383",2008-07-13,2008,7,2000,"CHLOROPHYLL A_OW_T",1.24
"1404OQU0383",2007-10-07,2007,10,2000,"CHLOROPHYLL A_OW_T",0.77
"1404OQU0383",2013-09-28,2013,9,2010,"CHLOROPHYLL A_OW_T",0.6
"1404OQU0383",2007-09-03,2007,9,2000,"CHLOROPHYLL A_OW_T",0.44
"1404OQU0383",2009-08-02,2009,8,2000,"CHLOROPHYLL A_OW_T",0.53
"1404OQU0383",1987-07-26,1987,7,1980,"CHLOROPHYLL A_OW_T",6.4
"1404OQU0383",2005-09-05,2005,9,2000,"CHLOROPHYLL A_OW_T",0.2
"1404OQU0383",1990-08-03,1990,8,1990,"CHLOROPHYLL A_OW_T",2.08
"1404OQU0383",1992-07-24,1992,7,1990,"CHLOROPHYLL A_OW_T",4.48
"1404OQU0383",1987-10-10,1987,10,1980,"CHLOROPHYLL A_OW_T",10.6
"1404OQU0383",2019-08-11,2019,8,2010,"CHLOROPHYLL A_OW_T",1.7574
"1404OQU0383",1988-08-11,1988,8,1980,"CHLOROPHYLL A_OW_T",1.63
"1404OQU0383",2019-06-30,2019,6,2010,"CHLOROPHYLL A_OW_T",2.47
"1404OQU0383",2015-09-20,2015,9,2010,"CHLOROPHYLL A_OW_T",1.3
"1404OQU0383",2004-09-06,2004,9,2000,"CHLOROPHYLL A_OW_T",0.2
"1404OQU0383",1988-08-18,1988,8,1980,"CHLOROPHYLL A_OW_T",2.07
"1404OQU0383",2014-08-31,2014,8,2010,"CHLOROPHYLL A_OW_T",0.9
"1404OQU0383",2018-06-16,2018,6,2010,"CHLOROPHYLL A_OW_T",2
"1404OQU0383",2017-08-06,2017,8,2010,"CHLOROPHYLL A_OW_T",1.8
"1404OQU0383",2012-07-15,2012,7,2010,"CHLOROPHYLL A_OW_T",0.6
"1404OQU0383",1988-07-13,1988,7,1980,"CHLOROPHYLL A_OW_T",4.66
"1404OQU0383",2006-07-23,2006,7,2000,"CHLOROPHYLL A_OW_T",1.65
"1404OQU0383",2003-07-27,2003,7,2000,"CHLOROPHYLL A_OW_T",1.2
"1404OQU0383",2017-08-19,2017,8,2010,"CHLOROPHYLL A_OW_T",1.2
"1404OQU0383",2005-07-24,2005,7,2000,"CHLOROPHYLL A_OW_T",0.2
"1404OQU0383",1987-09-16,1987,9,1980,"CHLOROPHYLL A_OW_T",5
"1404OQU0383",2017-07-23,2017,7,2010,"CHLOROPHYLL A_OW_T",1
"1404OQU0383",2012-06-24,2012,6,2010,"CHLOROPHYLL A_OW_T",1.4
"1404OQU0383",2016-09-25,2016,9,2010,"CHLOROPHYLL A_OW_T",0.05
"1404OQU0383",2016-09-05,2016,9,2010,"CHLOROPHYLL A_OW_T",0.7
"1404OQU0383",2008-06-30,2008,6,2000,"CHLOROPHYLL A_OW_T",1.26
"1404OQU0383",2012-07-29,2012,7,2010,"CHLOROPHYLL A_OW_T",0.7
"1404OQU0383",1991-08-26,1991,8,1990,"CHLOROPHYLL A_OW_T",13.4
"1404OQU0383",2003-08-12,2003,8,2000,"CHLOROPHYLL A_OW_T",1.6
"1404OQU0383",2010-08-16,2010,8,2010,"CHLOROPHYLL A_OW_T",1
"1404OQU0383",2002-08-05,2002,8,2000,"CHLOROPHYLL A_OW_T",2.6
"1404OQU0383",2010-09-26,2010,9,2010,"CHLOROPHYLL A_OW_T",1
"1404OQU0383",2007-09-16,2007,9,2000,"CHLOROPHYLL A_OW_T",0.66
"1404OQU0383",2012-10-07,2012,10,2010,"CHLOROPHYLL A_OW_T",0.6
"1404OQU0383",2019-07-28,2019,7,2010,"CHLOROPHYLL A_OW_T",1.1284
"1404OQU0383",2003-07-13,2003,7,2000,"CHLOROPHYLL A_OW_T",1.7
"1404OQU0383",2002-06-23,2002,6,2000,"CHLOROPHYLL A_OW_T",1.2
"1404OQU0383",2020-08-16,2020,8,2020,"CHLOROPHYLL A_OW_T",1.2326
"1404OQU0383",2003-06-30,2003,6,2000,"CHLOROPHYLL A_OW_T",2.6
"1404OQU0383",2015-06-28,2015,6,2010,"CHLOROPHYLL A_OW_T",2.3
"1404OQU0383",2018-07-15,2018,7,2010,"CHLOROPHYLL A_OW_T",1.1
"1404OQU0383",2006-09-04,2006,9,2000,"CHLOROPHYLL A_OW_T",1
"1404OQU0383",1990-09-27,1990,9,1990,"CHLOROPHYLL A_OW_T",2.75
"1404OQU0383",2013-06-30,2013,6,2010,"CHLOROPHYLL A_OW_T",0.9
"1404OQU0383",2016-07-24,2016,7,2010,"CHLOROPHYLL A_OW_T",0.6
"1404OQU0383",2017-09-16,2017,9,2010,"CHLOROPHYLL A_OW_T",0.7
"1404OQU0383",2002-09-02,2002,9,2000,"CHLOROPHYLL A_OW_T",1.2
"1404OQU0383",2014-07-06,2014,7,2010,"CHLOROPHYLL A_OW_T",1
"1404OQU0383",2020-06-07,2020,6,2020,"CHLOROPHYLL A_OW_T",1.6076
"1404OQU0383",1988-08-04,1988,8,1980,"CHLOROPHYLL A_OW_T",1.37
"1404OQU0383",2005-06-19,2005,6,2000,"CHLOROPHYLL A_OW_T",1.4
"1404OQU0383",1991-07-15,1991,7,1990,"CHLOROPHYLL A_OW_T",2.41
"1404OQU0383",2020-07-05,2020,7,2020,"CHLOROPHYLL A_OW_T",0.851
"1404OQU0383",2018-07-28,2018,7,2010,"CHLOROPHYLL A_OW_T",1.5
"1404OQU0383",1989-08-02,1989,8,1980,"CHLOROPHYLL A_OW_T",1.2
"1404OQU0383",1991-09-09,1991,9,1990,"CHLOROPHYLL A_OW_T",23.8
"1404OQU0383",2020-06-21,2020,6,2020,"CHLOROPHYLL A_OW_T",0.5158
"1404OQU0383",2018-09-15,2018,9,2010,"CHLOROPHYLL A_OW_T",1.3
